RTOM,SOD NO,Service,Order Type,Time Range,Task Name, Work Group, Assign Date 
R-HB,HGM202203280086634,AB-CAB,CREATE,T>1M,CANCEL SERVICE ORDER,HB-RTOFFICE,29-APR-22
R-HB,ANK202203240025770,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,HB-RTOFFICE,04-APR-22
R-HB,TG202204110078982,AB-CAB,MODIFY-LOCATION,7D<T<=1M,WAIT COMPLETE CHILD,HB-RTOFFICE,23-APR-22
R-HB,WU202203180003145,AB-CAB,CREATE,T>1M,RESOLVE CONST ISSUE,HB-CNR,21-MAR-22
R-HB,TG202204110080278,AB-CAB,MODIFY-LOCATION,7D<T<=1M,WAIT COMPLETE CHILD,HB-RTOFFICE,21-APR-22
R-HB,TRS202112090015384,AB-CAB,CREATE,T>1M,IDENTIFY FACILITIES,SALES-SME-SP-ACCM,09-DEC-21
R-HB,TG202204220084847,AB-CAB,MODIFY-LOCATION,7D<T<=1M,CONSTRUCT OSP,HB-TG-OSP-NC,22-APR-22
R-HB,TRS202110150045968,AB-CAB,MODIFY-LOCATION,T>1M,WAIT NOTIFY CUSTOMER,HB-RTOFFICE,15-NOV-21
R-HB,HGM202204210063676,AB-CAB,CREATE,7D<T<=1M,CANCEL SERVICE ORDER,HB-RTOFFICE,29-APR-22
R-HB,SRB202111080043009,AB-CAB,MODIFY-LOCATION,T>1M,RECONSTRUCT OSP,CLARITY,17-NOV-21
R-HB,HB202204040097260,AB-CAB,MODIFY-LOCATION,7D<T<=1M,CONSTRUCT OSP,HB-RTOFFICE,04-APR-22
R-HB,TG202203280085318,AB-CAB,CREATE-RECON,T>1M,CANCEL SERVICE ORDER,HB-RTOFFICE,27-APR-22
R-HB,TG202204040097693,AB-CAB,CREATE,7D<T<=1M,CANCEL SERVICE ORDER,HB-RTOFFICE,29-APR-22
R-HB,ANK202202250040216,AB-CAB,MODIFY-LOCATION,T>1M,CONSTRUCT OSP,HB-ANK-OSP-NC,25-FEB-22
R-HB,RMT202204200028961,AB-CAB,CREATE,7D<T<=1M,VERIFY CONSTRUCTION,HB-RMT-OSP-NC,21-APR-22
R-HB,ANK202009170041358,AB-CAB,CREATE-RECON,T>1M,VERIFY CONSTRUCTION,HB-CNR,24-SEP-20
R-HB,BL202204260071075,AB-CAB,CREATE,7D<T<=1M,RESOLVE CONST ISSUE,HB-BL-OSP-NC,26-APR-22
R-HB,HB202110130060872,AB-CAB,MODIFY-LOCATION,T>1M,WAIT SOP  PROVISION,HB-RTOFFICE,19-OCT-21
R-HB,MIA202002120082044,AB-CAB,MODIFY-LOCATION,T>1M,TEST SERVICE,HB-MIA-OSP-NC,17-FEB-20
R-HB,BL202202220056927,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,HB-RTOFFICE,12-MAR-22
R-HB,HB202108120050337,AB-CAB,MODIFY-LOCATION,T>1M,RECONSTRUCT OSP,CLARITY,15-NOV-21
R-HB,WU202203070011836,AB-CAB,MODIFY-LOCATION,T>1M,CONSTRUCT OSP,HB-RTOFFICE,07-MAR-22
R-HB,HGM202203310077379,AB-CAB,MODIFY-LOCATION,T>1M,CONSTRUCT OSP,HB-HGM-OSP-NC,31-MAR-22
R-HB,TG202105040082479,AB-CAB,MODIFY-LOCATION,T>1M,RECONSTRUCT OSP,CLARITY,22-MAY-21
R-HB,AQ202108050006005,AB-CAB,MODIFY-LOCATION,T>1M,RECONSTRUCT OSP,CLARITY,04-DEC-21
R-HB,SUR202202070080950,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,HB-RTOFFICE,15-FEB-22
R-HB,HGM202204290014833,AB-CAB,CREATE,3D<T<=7D,IDENTIFY FACILITIES,HB-RSFU,29-APR-22
R-HB,HGM202203240031640,AB-CAB,MODIFY-LOCATION,T>1M,CONSTRUCT OSP,HB-HGM-OSP-NC,24-MAR-22
R-HB,AQ202204290014818,AB-CAB,CREATE,3D<T<=7D,IDENTIFY FACILITIES,HB-RSFU,29-APR-22
R-HB,RMT202204290014944,AB-CAB,CREATE,3D<T<=7D,IDENTIFY FACILITIES,HB-RSFU,29-APR-22
R-HB,TRS202204010031421,AB-CAB,CREATE-RECON,T>1M,CANCEL SERVICE ORDER,HB-RTOFFICE,29-APR-22
R-HB,TG202111030057578,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,HB-RTOFFICE,11-JAN-22
R-HB,HB202111260089306,AB-CAB,MODIFY-LOCATION,T>1M,RECONSTRUCT OSP,CLARITY,01-DEC-21
R-HB,TRS202201040057287,AB-CAB,MODIFY-LOCATION,T>1M,WAIT SOP  PROVISION,HB-RTOFFICE,12-JAN-22
R-HB,MIA202103040072701,AB-CAB,CREATE,T>1M,RESERVE FACILITIES,HB-RTOFFICE,05-MAR-21
R-HB,BL202203280085546,AB-CAB,CREATE,T>1M,CANCEL SERVICE ORDER,HB-RTOFFICE,27-APR-22
R-HB,TG202108030018563,AB-CAB,MODIFY-LOCATION,T>1M,RECONSTRUCT OSP,CLARITY,31-AUG-21
R-HB,TG202111110037886,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,HB-RTOFFICE,10-FEB-22
R-HB,HB202103220036815,AB-CAB,MODIFY-LOCATION,T>1M,CONSTRUCT OSP,SALES-SME-SP-ACCM,22-MAR-21
R-HB,AQ202203280086033,AB-CAB,CREATE,T>1M,CANCEL SERVICE ORDER,HB-RTOFFICE,29-APR-22
R-HB,TG202203070009246,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,HB-RTOFFICE,11-MAR-22
R-HB,HGM202203300063460,AB-CAB,MODIFY-LOCATION,T>1M,CONSTRUCT OSP,HB-HGM-OSP-NC,30-MAR-22
R-HB,TRS202202100072978,AB-CAB,MODIFY-LOCATION,T>1M,CANCEL SERVICE ORDER,HB-RTOFFICE,22-MAR-22
R-HB,BL202202180060536,AB-CAB,MODIFY-LOCATION,T>1M,RESOLVE CONST ISSUE,HB-BL-OSP-NC,22-MAR-22
R-HB,HGM202204250034630,AB-CAB,CREATE,7D<T<=1M,CANCEL SERVICE ORDER,HB-RTOFFICE,29-APR-22
R-HB,SUR202102020038307,AB-CAB,CREATE,T>1M,RECONST OSP_MANUAL,SALES-SME-SP-ACCM,02-FEB-21
