RTOM,SOD NO,Service,Order Type,Time Range,Task Name, Work Group, Assign Date 
R-KT,BT202103190073478,AB-CAB,MODIFY-LOCATION,3D<T<=7D,WIRE MSAN,KT-BT-MDF,19-MAR-21
R-KT,BR202103180023102,AB-CAB,CREATE-RECON,7D<T<=1M,WIRE MSAN,KT-BR-MDF,19-MAR-21
R-KT,BT201912130008427,AB-CAB,CREATE,T>1M,CANCEL SERVICE ORDER,KT-RTOFFICE,31-DEC-19
R-KT,MGM202006110013290,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KT-RTOFFICE,19-JUN-20
R-KT,MGM202012310037878,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KT-RTOFFICE,08-JAN-21
R-KT,MGM202103030034208,AB-CAB,CREATE,7D<T<=1M,CONSTRUCT OSP,KT-MGM-OSP-NC,03-MAR-21
R-KT,MGM202103020000200,AB-CAB,CREATE,7D<T<=1M,WIRE MSAN,KT-KT-OSP-CDM,02-MAR-21
R-KT,KT202103220013955,AB-CAB,CREATE,3D<T<=7D,WIRE MSAN,KT-KT-MDF,23-MAR-21
R-KT,MGM202103010074907,AB-CAB,CREATE,7D<T<=1M,WIRE MSAN,KT-MGM-MDF,01-MAR-21
R-KT,BT202103250017481,AB-CAB,CREATE,T<=3D,WIRE MSAN,KT-BT-MDF,25-MAR-21
R-KT,MGM202103230061264,AB-CAB,CREATE,T<=3D,WIRE MSAN,KT-MGM-MDF,24-MAR-21
R-KT,KT202103120073431,AB-CAB,MODIFY-LOCATION,7D<T<=1M,WAIT SOP  PROVISION,KT-RTOFFICE,20-MAR-21
R-KT,MGM202002150069784,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KT-RTOFFICE,27-FEB-20
R-KT,MGM202002010072358,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KT-RTOFFICE,15-FEB-20
R-KT,DGD202103250017628,AB-CAB,CREATE,T<=3D,WIRE MSAN,KT-DGD-MDF,25-MAR-21
R-KT,KT202103220027532,AB-CAB,CREATE,3D<T<=7D,WIRE MSAN,KT-KT-MDF,23-MAR-21
R-KT,MGM202103030030504,AB-CAB,CREATE,7D<T<=1M,WIRE MSAN,KT-MGM-MDF,03-MAR-21
R-KT,MGE202103080056811,AB-CAB,CREATE,7D<T<=1M,WIRE MSAN,KT-MGE-MDF,08-MAR-21
R-KT,MGM201902210003395,AB-CAB,CREATE,T>1M,IDENTIFY FACILITIES,KT-BILLING,21-FEB-19
R-KT,KT202103170085776,AB-CAB,MODIFY-LOCATION,7D<T<=1M,WAIT SOP  PROVISION,KT-RTOFFICE,22-MAR-21
R-KT,MGM202103170092950,AB-CAB,CREATE,7D<T<=1M,WIRE MSAN,KT-MGM-MDF,17-MAR-21
R-KT,DGD202103170088532,AB-CAB,CREATE,7D<T<=1M,CONSTRUCT OSP,KT-DGD-OSP-NC,17-MAR-21
R-KT,KT201909280049258,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KT-RTOFFICE,05-OCT-19
R-KT,DGD202007300086587,AB-CAB,MODIFY-LOCATION,T>1M,RECONSTRUCT OSP,CLARITY,01-AUG-20
R-KT,DGD202103130094855,AB-CAB,MODIFY-LOCATION,7D<T<=1M,WIRE MSAN,KT-DGD-MDF,13-MAR-21
R-KT,DGD202103170083517,AB-CAB,MODIFY-LOCATION,7D<T<=1M,WIRE MSAN,KT-DGD-MDF,17-MAR-21
R-KT,MGM202103050004670,AB-CAB,CREATE-RECON,7D<T<=1M,WIRE MSAN,KT-KT-OSP-CDM,05-MAR-21
R-KT,DGD202103250017245,AB-CAB,CREATE,T<=3D,WIRE MSAN,KT-DGD-MDF,25-MAR-21
R-KT,MGM202101070087220,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KT-RTOFFICE,01-FEB-21
R-KT,BT202103180016160,AB-CAB,CREATE-RECON,7D<T<=1M,WIRE MSAN,KT-RTOFFICE,19-MAR-21
R-KT,KT202103050002715,AB-CAB,CREATE,7D<T<=1M,CONSTRUCT OSP,KT-KT-OSP-NC,05-MAR-21
R-KT,BR202103180025116,AB-CAB,MODIFY-LOCATION,7D<T<=1M,WIRE MSAN,KT-BR-MDF,18-MAR-21
R-KT,DGD202103250030329,AB-CAB,MODIFY-LOCATION,T<=3D,WIRE MSAN,KT-DGD-MDF,25-MAR-21
R-KT,DGD201907220088173,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KT-RTOFFICE,25-JUL-19
R-KT,KT202103010076200,AB-CAB,CREATE-OR,7D<T<=1M,RECONSTRUCT OSP,KT-KT-OSP-NC,01-MAR-21
R-KT,BR202103170080147,AB-CAB,CREATE,7D<T<=1M,WIRE MSAN,KT-BR-MDF,17-MAR-21
R-KT,KT202103240096271,AB-CAB,MODIFY-LOCATION,T<=3D,IDENTIFY FACILITIES,KT-KT-OSP-NC,24-MAR-21
R-KT,DGD202103190062789,AB-CAB,CREATE-RECON,3D<T<=7D,WIRE MSAN,KT-DGD-MDF,19-MAR-21
R-KT,PYG202011040077666,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KT-RTOFFICE,21-NOV-20
R-KT,KT202102180040964,AB-CAB,CREATE,T>1M,IDENTIFY FACILITIES,SALES-SME-WPN-ACCM,18-FEB-21
R-KT,MGM202103060039185,AB-CAB,CREATE,7D<T<=1M,WIRE MSAN,KT-MGM-MDF,08-MAR-21
R-KT,MGM202103170086089,AB-CAB,CREATE,7D<T<=1M,WIRE MSAN,KT-KT-OSP-CDM,17-MAR-21
R-KT,KT202002250015295,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KT-RTOFFICE,03-MAR-20
R-KT,MGM202103150014222,AB-CAB,MODIFY-LOCATION,7D<T<=1M,WIRE MSAN,KT-MGM-MDF,15-MAR-21
R-KT,MGM202103030034220,AB-CAB,CREATE,7D<T<=1M,CONSTRUCT OSP,KT-MGM-OSP-NC,03-MAR-21
R-KT,DGD202102250024009,AB-CAB,MODIFY-LOCATION,7D<T<=1M,WIRE MSAN,KT-DGD-MDF,25-FEB-21
R-KT,MGM202103020009546,AB-CAB,CREATE,7D<T<=1M,WIRE MSAN,KT-KT-OSP-CDM,02-MAR-21
R-KT,BT201911150019666,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KT-RTOFFICE,20-NOV-19
R-KT,MGM202103250016716,AB-CAB,CREATE,T<=3D,WIRE MSAN,KT-MGM-MDF,25-MAR-21
R-KT,KT201907220088024,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KT-RTOFFICE,24-JUL-19
R-KT,BR202102150034613,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KT-RTOFFICE,15-FEB-21
R-KT,BT201903080095993,AB-CAB,CREATE,T>1M,WAIT NOTIFY CUSTOMER,KT-RTOFFICE,12-MAR-19
R-KT,DGD202011210097323,AB-CAB,CREATE,T>1M,CLOSE IDD PROVISION,KT-RTOFFICE,21-NOV-20
R-KT,BT202103200095225,AB-CAB,CREATE,3D<T<=7D,WIRE MSAN,KT-BT-MDF,22-MAR-21
R-KT,MGM202103020099685,AB-CAB,CREATE,7D<T<=1M,WIRE MSAN,KT-KT-OSP-CDM,02-MAR-21
R-KT,KT202103250016855,AB-CAB,CREATE,T<=3D,WIRE MSAN,KT-KT-MDF,25-MAR-21
R-KT,BT202103060036982,AB-CAB,CREATE,7D<T<=1M,CONSTRUCT OSP,KT-BT-OSP-NC,08-MAR-21
R-KT,BR201903140052004,AB-CAB,CREATE-OR,T>1M,WAIT NOTIFY CUSTOMER,KT-RTOFFICE,19-MAR-19
R-KT,DGD202103170083500,AB-CAB,CREATE-RECON,7D<T<=1M,WIRE MSAN,KT-KT-OSP-CDM,17-MAR-21
R-KT,MGM202103220013888,AB-CAB,CREATE-RECON,3D<T<=7D,CONSTRUCT OSP,KT-MGM-OSP-NC,23-MAR-21
R-KT,KT202103250023087,AB-CAB,CREATE,T<=3D,WIRE MSAN,KT-KT-MDF,25-MAR-21
R-KT,MGM202103020004717,AB-CAB,CREATE,7D<T<=1M,WIRE MSAN,KT-KT-OSP-CDM,02-MAR-21
R-KT,KT202103250017493,AB-CAB,CREATE,T<=3D,WIRE MSAN,KT-KT-MDF,25-MAR-21
R-KT,PYG202103160043079,AB-CAB,CREATE-RECON,7D<T<=1M,WIRE MSAN,KT-PYG-MDF,17-MAR-21
R-KT,DGD202103180027025,AB-CAB,CREATE,7D<T<=1M,WIRE MSAN,KT-DGD-MDF,19-MAR-21
R-KT,KT202103250016898,AB-CAB,MODIFY-LOCATION,T<=3D,WIRE MSAN,KT-KT-MDF,25-MAR-21
R-KT,MGM202103250030490,AB-CAB,MODIFY-LOCATION,T<=3D,CONSTRUCT OSP,KT-MGM-OSP-NC,25-MAR-21
R-KT,DGD202103230061115,AB-CAB,MODIFY-LOCATION,T<=3D,WIRE MSAN,KT-DGD-MDF,23-MAR-21
R-KT,KT202103020002073,AB-CAB,CREATE,7D<T<=1M,CONSTRUCT OSP,KT-KT-OSP-NC,02-MAR-21
R-KT,KT202001030015045,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KT-RTOFFICE,04-JAN-20
R-KT,BR202103230060743,AB-CAB,CREATE-RECON,T<=3D,WIRE MSAN,KT-BR-MDF,24-MAR-21
R-KT,BR202103190062560,AB-CAB,CREATE,3D<T<=7D,CONSTRUCT OSP,KT-BR-OSP-NC,19-MAR-21
R-KT,MGM202103190062565,AB-CAB,CREATE-RECON,3D<T<=7D,WIRE MSAN,KT-MGM-MDF,19-MAR-21
R-KT,KT202103170086072,AB-CAB,CREATE,7D<T<=1M,CONSTRUCT OSP,KT-KT-OSP-NC,17-MAR-21
R-KT,BT202103080073965,AB-CAB,MODIFY-LOCATION,7D<T<=1M,IDENTIFY FACILITIES,KT-BT-OSP-NC,08-MAR-21
R-KT,BT202103230055192,AB-CAB,CREATE,T<=3D,WIRE MSAN,KT-BT-MDF,23-MAR-21
R-KT,KUN202103200099434,AB-CAB,CREATE,3D<T<=7D,RECONSTRUCT OSP,KT-KUN-OSP-NC,22-MAR-21
R-KT,KT201909110064149,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KT-RTOFFICE,11-SEP-19
R-KT,DGD202103180021574,AB-CAB,CREATE-RECON,7D<T<=1M,WIRE MSAN,KT-DGD-MDF,19-MAR-21
R-KT,PYG202103200095286,AB-CAB,CREATE,3D<T<=7D,WIRE MSAN,KT-PYG-MDF,22-MAR-21
R-KT,MGM202103020000166,AB-CAB,CREATE,7D<T<=1M,WIRE MSAN,KT-KT-OSP-CDM,02-MAR-21
R-KT,BT202103170079112,AB-CAB,CREATE,7D<T<=1M,WIRE MSAN,KT-KT-OSP-CDM,17-MAR-21
R-KT,DGD202103220023266,AB-CAB,CREATE-RECON,3D<T<=7D,WIRE MSAN,KT-DGD-MDF,23-MAR-21
R-KT,KT201910110066483,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KT-RTOFFICE,12-OCT-19
R-KT,DGD202102050086644,AB-CAB,CREATE,T>1M,CLOSE IDD PROVISION,KT-RTOFFICE,05-FEB-21
R-KT,BR202103260035957,AB-FTTH,CREATE,T<=7D,IDENTIFY FACILITIES,KT-RSFU,26-MAR-21
R-KT,BT202103250016882,AB-FTTH,CREATE,T<=7D,CONSTRUCT OSP,KT-CPE-NC,25-MAR-21
R-KT,BT202103250016778,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,KT-CPE-NC,25-MAR-21
R-KT,KT202103220027435,AB-FTTH,MODIFY-LOCATION,T<=7D,CONSTRUCT OSP,KT-CPE-NC,22-MAR-21
R-KT,BT202103170092769,AB-FTTH,CREATE-UPGRD SAME NO,7D<T<=10D,CONFIRM SERVICE,KT-RTOFFICE,25-MAR-21
R-KT,BR202103230069662,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,INST ONT & REP STB,KT-CPE-NC,26-MAR-21
R-KT,BT202103190065129,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,KT-CPE-NC,22-MAR-21
R-KT,BT202103010074323,AB-FTTH,MODIFY-LOCATION,10D<T<=1M,CONSTRUCT OSP,SALES-SME-WPS-ACCM,01-MAR-21
R-KT,BR202103250030404,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,KT-CPE-NC,25-MAR-21
R-KT,BR202103230069084,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,INST ONT & REP STB,KT-CPE-NC,26-MAR-21
R-KT,BR202103230064262,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONFIRM SERVICE,KT-RTOFFICE,25-MAR-21
R-KT,BR202103260037638,AB-FTTH,CREATE,T<=7D,IDENTIFY FACILITIES,KT-RSFU,26-MAR-21
R-KT,BR202103230069378,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,WAIT FOR FAB,KT-RSFU,26-MAR-21
R-KT,MGM202103250017416,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,KT-CPE-NC,25-MAR-21
R-KT,KT202103250017834,AB-FTTH,CREATE,T<=7D,CONSTRUCT OSP,KT-CPE-NC,25-MAR-21
R-KT,MGM202103240008006,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,KT-CPE-NC,25-MAR-21
R-KT,BT202103250016455,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,KT-CPE-NC,25-MAR-21
R-KT,BT202103220013733,AB-FTTH,CREATE,T<=7D,CONFIRM  W CUSTOMER,KT-RTOFFICE,25-MAR-21
R-KT,BT202103150014308,AB-FTTH,CREATE,10D<T<=1M,CONFIRM  W CUSTOMER,KT-RTOFFICE,25-MAR-21
R-KT,BR202103230069308,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,INST ONT & REP STB,KT-CPE-NC,26-MAR-21
R-KT,KT202103080058983,AB-FTTH,CREATE,10D<T<=1M,IDENTIFY FACILITIES,SALES-SME-WPC1,08-MAR-21
R-KT,DGD202102030058390,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,SALES-SME-WPS-ACCM,09-FEB-21
R-KT,BR202103230064085,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONFIRM SERVICE,KT-RTOFFICE,25-MAR-21
R-KT,BT202103250017189,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,KT-CPE-NC,25-MAR-21
R-KT,MGM202103250016257,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONFIRM SERVICE,KT-RTOFFICE,25-MAR-21
R-KT,DGD202103260035758,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,IDENTIFY FACILITIES,KT-RSFU,26-MAR-21
R-KT,BR202103250030261,AB-FTTH,CREATE,T<=7D,CONSTRUCT OSP,KT-CPE-NC,25-MAR-21
R-KT,KT202103220020125,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONFIRM SERVICE,KT-RTOFFICE,25-MAR-21
R-KT,BT202103250017122,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,KT-CPE-NC,25-MAR-21
R-KT,KT202103070045647,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,IDENTIFY FACILITIES,SALES-SME-WPS-ACCM,07-MAR-21
R-KT,KT202103250017428,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,KT-CPE-NC,25-MAR-21
R-KT,KT202103250017462,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,KT-CPE-NC,25-MAR-21
R-KT,BR202103250030641,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,KT-CPE-NC,25-MAR-21
R-KT,MGM202103100023448,AB-FTTH,CREATE,10D<T<=1M,RECONSTRUCT OSP,SALES-SME-WPS-PSM,14-MAR-21
R-KT,BT202103250016964,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,KT-CPE-NC,25-MAR-21
R-KT,BR202103250016224,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,KT-CPE-NC,25-MAR-21
R-KT,BR202103250017031,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,KT-CPE-NC,25-MAR-21
R-KT,KT202103250017941,AB-FTTH,CREATE,T<=7D,CONSTRUCT OSP,KT-CPE-NC,25-MAR-21
R-KT,BR202103220015314,AB-FTTH,CREATE,T<=7D,WAIT COMPLETE CHILD,KT-RTOFFICE,22-MAR-21
R-KT,BT202103250017367,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,KT-CPE-NC,25-MAR-21
R-KT,BT202103220013610,AB-FTTH,CREATE,T<=7D,CONSTRUCT OSP,KT-CPE-NC,22-MAR-21
R-KT,BT202103220014122,AB-FTTH,CREATE,T<=7D,CONSTRUCT OSP,KT-CPE-NC,22-MAR-21
R-KT,BR202103250030292,AB-FTTH,CREATE,T<=7D,CONSTRUCT OSP,KT-CPE-NC,25-MAR-21
R-KT,BT202103250017478,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,KT-CPE-NC,25-MAR-21
R-KT,DGD202103260035934,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,IDENTIFY FACILITIES,KT-RSFU,26-MAR-21
R-KT,BR202103260035700,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,IDENTIFY FACILITIES,KT-RSFU,26-MAR-21
R-KT,BT202103230049099,AB-FTTH,CREATE,T<=7D,CONSTRUCT OSP,KT-CPE-NC,23-MAR-21
R-KT,BR201907120078564,AB-FTTH,CREATE,T>1M,WAIT COMPLETE CHILD,KT-RTOFFICE,12-JUL-19
