RTOM,SOD NO,Service,Order Type,Time Range,Task Name, Work Group, Assign Date 
R-KON,KDL202110220033396,AB-CAB,CREATE,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,22-OCT-21
R-KON,WI202112140032362,AB-CAB,CREATE,7D<T<=1M,WIRE MSAN,KON-OSP-PL,14-DEC-21
R-KON,AN202201030028453,AB-CAB,CREATE,T<=3D,CONSTRUCT OSP,KON-AN-OSP-NC,03-JAN-22
R-KON,KDL202201040056820,AB-CAB,MODIFY-LOCATION,T<=3D,WIRE MSAN,KON-KDL-MDF,04-JAN-22
R-KON,AN202108090078462,AB-CAB,MODIFY-LOCATION,T>1M,VERIFY CONSTRUCTION,KON-AN-OSP-NC,12-AUG-21
R-KON,WI202201030023098,AB-CAB,CREATE,T<=3D,VERIFY CONSTRUCTION,KON-WI-OSP-NC,03-JAN-22
R-KON,WI202201040062249,AB-CAB,CREATE-OR,T<=3D,WIRE MSAN,KON-WI-MDF,04-JAN-22
R-KON,AN202201040056598,AB-CAB,CREATE-RECON,T<=3D,CONSTRUCT OSP,KON-AN-OSP-NC,04-JAN-22
R-KON,WI202109020010486,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KON-RTOFFICE,02-SEP-21
R-KON,WI202111240027134,AB-CAB,MODIFY-LOCATION,T>1M,WAIT SOP  PROVISION,KON-RTOFFICE,02-DEC-21
R-KON,WI201904290038961,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KON-RTOFFICE,08-MAY-19
R-KON,MAB202112270051267,AB-CAB,CREATE-OR,7D<T<=1M,RESOLVE CONST ISSUE,KON-CNR,27-DEC-21
R-KON,KDL202110140008484,AB-CAB,CREATE,T>1M,CANCEL SERVICE ORDER,KON-RTOFFICE,22-OCT-21
R-KON,IDH202112290035309,AB-CAB,MODIFY-LOCATION,3D<T<=7D,VERIFY CONSTRUCTION,KON-IDH-OSP-NC,05-JAN-22
R-KON,AN202112290037447,AB-CAB,MODIFY-LOCATION,3D<T<=7D,VERIFY CONSTRUCTION,KON-AN-OSP-NC,05-JAN-22
R-KON,IDH202201040060208,AB-CAB,MODIFY-LOCATION,T<=3D,WIRE MSAN,KON-IDH-MDF,04-JAN-22
R-KON,KDL202107010049798,AB-CAB,CREATE,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,01-JUL-21
R-KON,AN202110250091558,AB-CAB,CREATE-OR,T>1M,WIRE MSAN,KON-OSP-PL,25-OCT-21
R-KON,WI202108060032428,AB-CAB,MODIFY-LOCATION,T>1M,WAIT SOP  PROVISION,KON-RTOFFICE,10-AUG-21
R-KON,AN202110300045210,AB-CAB,CREATE,T>1M,WIRE MSAN,KON-OSP-PL,30-OCT-21
R-KON,AN202111250043157,AB-CAB,CREATE,T>1M,WIRE MSAN,KON-OSP-PL,25-NOV-21
R-KON,KDL202201010093703,AB-CAB,CREATE,3D<T<=7D,CONSTRUCT OSP,KON-KDL-OSP-NC,01-JAN-22
R-KON,AN202112280096882,AB-CAB,MODIFY-LOCATION,7D<T<=1M,VERIFY CONSTRUCTION,KON-AN-OSP-NC,05-JAN-22
R-KON,AN202112040081840,AB-CAB,CREATE,T>1M,WIRE MSAN,KON-OSP-PL,04-DEC-21
R-KON,AN202112280087135,AB-CAB,CREATE-RECON,7D<T<=1M,WIRE MSAN,KON-CNR,28-DEC-21
R-KON,WI202112280087165,AB-CAB,MODIFY-LOCATION,7D<T<=1M,WAIT SOP  PROVISION,KON-RTOFFICE,01-JAN-22
R-KON,KDL202110280015529,AB-CAB,CREATE,T>1M,RESOLVE CONST ISSUE,KON-CNR,29-OCT-21
R-KON,KDL202106230085774,AB-CAB,MODIFY-LOCATION,T>1M,CANCEL SERVICE ORDER,KON-RTOFFICE,15-DEC-21
R-KON,AN202201040056818,AB-CAB,CREATE,T<=3D,WIRE MSAN,KON-AN-MDF,04-JAN-22
R-KON,WI202111270099805,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KON-RTOFFICE,30-NOV-21
R-KON,KDL202112220070543,AB-CAB,MODIFY-LOCATION,7D<T<=1M,WAIT COMPLETE CHILD,KON-RTOFFICE,27-DEC-21
R-KON,WI201904020011486,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KON-RTOFFICE,04-APR-19
R-KON,KDL202108130091263,AB-CAB,CREATE-OR,T>1M,WAIT VOICE REG ID,KON-RTOFFICE,13-AUG-21
R-KON,WI202108030024904,AB-CAB,MODIFY-LOCATION,T>1M,WAIT SOP  PROVISION,KON-RTOFFICE,06-AUG-21
R-KON,WI202112280087158,AB-CAB,MODIFY-LOCATION,7D<T<=1M,RESOLVE CONST ISSUE,KON-WI-OSP-NC,30-DEC-21
R-KON,WI202103260041491,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KON-RTOFFICE,28-MAR-21
R-KON,IDH202201040054315,AB-CAB,MODIFY-LOCATION,T<=3D,VERIFY CONSTRUCTION,KON-IDH-OSP-NC,05-JAN-22
R-KON,WI202107290029045,AB-CAB,CREATE,T>1M,IDENTIFY FACILITIES,KON-CNR,29-JUL-21
R-KON,AN202110070087627,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KON-RTOFFICE,10-OCT-21
R-KON,AN202201040056873,AB-CAB,CREATE-OR,T<=3D,WIRE MSAN,KON-AN-MDF,05-JAN-22
R-KON,WI202201040067477,AB-CAB,CREATE,T<=3D,CONSTRUCT OSP,KON-WI-OSP-NC,05-JAN-22
R-KON,AN202112220070445,AB-FTTH,CREATE,10D<T<=1M,RESOLVE CONST ISSUE,KON-OSP-PL,23-DEC-21
R-KON,WI202201030023571,AB-FTTH,CREATE,T<=7D,ASSIGN ONT,NAR-CPE-NC,03-JAN-22
R-KON,KDL202112300049292,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,REMOVE MEGALINE OSP,KON-KDL-OSP-NC,04-JAN-22
R-KON,MAB202201030026768,AB-FTTH,CREATE,T<=7D,CONSTRUCT OSP,NAR-CPE-NC,03-JAN-22
R-KON,AN202008140073176,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,CONSTRUCT OSP,KON-OSP-PL,15-AUG-20
R-KON,AN202010170062311,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RECONSTRUCT OSP,KON-OSP-PL,26-OCT-20
R-KON,AN202108300027039,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,04-SEP-21
R-KON,AN202109020013329,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,07-SEP-21
R-KON,AN202106170080301,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,19-JUN-21
R-KON,AN202107100059388,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,16-JUL-21
R-KON,KDL202111200089642,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,13-DEC-21
R-KON,KDL202201040059496,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,ASSIGN ONT,NAR-CPE-NC,04-JAN-22
R-KON,KDL202112310069241,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,REMOVE MEGALINE OSP,KON-KDL-OSP-NC,04-JAN-22
R-KON,WI202201040059755,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,IDENTIFY FACILITIES,KON-CNR,04-JAN-22
R-KON,KDL202112310078942,AB-FTTH,CREATE,T<=7D,CONSTRUCT OSP,NAR-CPE-NC,31-DEC-21
R-KON,AN202110040014391,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,11-OCT-21
R-KON,AN202109270018551,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,06-OCT-21
R-KON,AN202109270002797,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,01-OCT-21
R-KON,WI202108260095024,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,28-AUG-21
R-KON,KDL202112040081335,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,13-DEC-21
R-KON,KDL202201040057542,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,ASSIGN ONT,NAR-CPE-NC,04-JAN-22
R-KON,KDL202201030028830,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,NAR-CPE-NC,03-JAN-22
R-KON,KDL202112310069307,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,NAR-CPE-NC,03-JAN-22
R-KON,KDL202110070099971,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,15-OCT-21
R-KON,IDH202108040072079,AB-FTTH,MODIFY-LOCATION,T>1M,CONSTRUCT OSP,NAR-CPE-NC,06-AUG-21
R-KON,MAB201911050090730,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,CONSTRUCT OSP,KON-OSP-PL,05-NOV-19
R-KON,KDL202112290036170,AB-FTTH,CREATE,T<=7D,INSTALL ONT,NAR-CPE-NC,03-JAN-22
R-KON,KDL202109070092825,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,10-SEP-21
R-KON,WI202109160000886,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,20-SEP-21
R-KON,WI202201040058097,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,NAR-CPE-NC,05-JAN-22
R-KON,KDL202201040060304,AB-FTTH,CREATE,T<=7D,ASSIGN ONT,NAR-CPE-NC,05-JAN-22
R-KON,KDL202201030029092,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,NAR-CPE-NC,05-JAN-22
R-KON,KDL202201030029012,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,ASSIGN ONT,NAR-CPE-NC,03-JAN-22
R-KON,KDL202201030029793,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,ASSIGN ONT,NAR-CPE-NC,03-JAN-22
R-KON,IDH202112300049242,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,NAR-CPE-NC,31-DEC-21
R-KON,KDL202110250098970,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,KON-CNR,01-NOV-21
R-KON,WI202112030054639,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,INSTALL ONT & STB,NAR-CPE-NC,04-JAN-22
R-KON,KDL202112060023722,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,NAR-CPE-NC,29-DEC-21
R-KON,WI202107270083634,AB-FTTH,CREATE,T>1M,IDENTIFY FACILITIES,KON-CNR,27-JUL-21
R-KON,WI202201040057725,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,ASSIGN ONT,NAR-CPE-NC,04-JAN-22
R-KON,KDL202112310069229,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,NAR-CPE-NC,03-JAN-22
R-KON,AN202103010083266,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,CONSTRUCT OSP,KON-OSP-PL,02-MAR-21
R-KON,WI202111030052060,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,18-DEC-21
R-KON,AN202110250087039,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-CNR,31-DEC-21
R-KON,KDL202110270062070,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,11-DEC-21
R-KON,AN202107240026121,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,29-JUL-21
R-KON,WI202107210072212,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,26-JUL-21
R-KON,KDL202110180011572,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,IDENTIFY FACILITIES,KON-CNR,18-OCT-21
R-KON,KDL202109040050399,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,10-SEP-21
R-KON,KDL202112090019341,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,KON-CNR,18-DEC-21
R-KON,KDL202201040060765,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,NAR-CPE-NC,05-JAN-22
R-KON,MAB202201040058048,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,RESOLVE CONST ISSUE,NAR-CPE-NC,05-JAN-22
R-KON,KDL202201040059905,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,ASSIGN ONT,NAR-CPE-NC,04-JAN-22
R-KON,KDL202201030029811,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,ASSIGN ONT,NAR-CPE-NC,03-JAN-22
R-KON,KDL202112300065149,AB-FTTH,MODIFY-LOCATION,T<=7D,RESOLVE CONST ISSUE,NAR-CPE-NC,30-DEC-21
R-KON,KDL202112090012115,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,KON-CNR,17-DEC-21
R-KON,WI202201030030033,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,IDENTIFY FACILITIES,KON-CNR,03-JAN-22
R-KON,WI202201040056725,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,ASSIGN ONT,NAR-CPE-NC,05-JAN-22
R-KON,MAB201903070081070,AB-FTTH,CREATE,T>1M,CONSTRUCT OSP,KON-OSP-PL,07-MAR-19
R-KON,WI202201040056977,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,ASSIGN ONT,NAR-CPE-NC,05-JAN-22
R-KON,KDL202201040059830,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,ASSIGN ONT,NAR-CPE-NC,05-JAN-22
R-KON,AN202110270072166,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-CNR,06-NOV-21
R-KON,WI202107300046764,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,NAR-OPMC-SF,10-AUG-21
R-KON,MAB202112240020325,AB-FTTH,CREATE,10D<T<=1M,RESOLVE CONST ISSUE,KON-CNR,28-DEC-21
R-KON,IDH202110120005700,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,21-OCT-21
R-KON,WI202109280035235,AB-FTTH,CREATE-OR,T>1M,WAIT FOR FAB,KON-RSFU,02-OCT-21
R-KON,KDL202112130076440,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,KON-OSP-PL,23-DEC-21
R-KON,KDL202112200007088,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,KON-CNR,21-DEC-21
R-KON,KDL202108260094456,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,28-AUG-21
R-KON,KDL202112090011105,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,KON-CNR,23-DEC-21
R-KON,WI202111200089566,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,18-DEC-21
R-KON,WI202201030029979,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,ASSIGN ONT,NAR-CPE-NC,05-JAN-22
R-KON,KDL202201040067260,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,ASSIGN ONT,NAR-CPE-NC,05-JAN-22
R-KON,WI202201040060454,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,ASSIGN ONT,NAR-CPE-NC,04-JAN-22
R-KON,KDL202201040059152,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,NAR-CPE-NC,05-JAN-22
R-KON,AN202110280005810,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,08-NOV-21
R-KON,AN202106010093145,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,03-JUN-21
R-KON,WI202111020009053,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,18-DEC-21
R-KON,KDL202109060070939,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RECONSTRUCT OSP,KON-CNR,09-SEP-21
R-KON,WI202201040060397,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,ASSIGN ONT,NAR-CPE-NC,05-JAN-22
R-KON,WI202112310069239,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,NAR-CPE-NC,31-DEC-21
R-KON,KDL202112310069268,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,REMOVE MEGALINE OSP,KON-KDL-OSP-NC,04-JAN-22
R-KON,WI202201030028904,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,ASSIGN ONT,NAR-CPE-NC,04-JAN-22
R-KON,WI202112300049232,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,NAR-CPE-NC,31-DEC-21
R-KON,KDL202201040059984,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,ASSIGN ONT,NAR-CPE-NC,04-JAN-22
R-KON,AN202009210047775,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,CONSTRUCT OSP,KON-OSP-PL,21-SEP-20
R-KON,MAB202102050086298,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,CONSTRUCT OSP,KON-OSP-PL,06-FEB-21
R-KON,MAB202104010036021,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,WAIT FOR FAB,KON-RSFU,02-APR-21
R-KON,AN202103290075118,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,CONSTRUCT OSP,KON-OSP-PL,03-APR-21
R-KON,AN202105030030598,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,CONSTRUCT OSP,KON-OSP-PL,04-MAY-21
R-KON,KDL202111190087337,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,11-DEC-21
R-KON,KDL202201040060886,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,ASSIGN ONT,NAR-CPE-NC,05-JAN-22
R-KON,IDH202201040065752,AB-FTTH,CREATE,T<=7D,ASSIGN ONT,NAR-CPE-NC,05-JAN-22
R-KON,WI202108090067498,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,17-AUG-21
R-KON,KDL202110270062057,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,IDENTIFY FACILITIES,KON-CNR,27-OCT-21
R-KON,WI202110280001686,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,14-DEC-21
R-KON,KDL202107240017485,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,26-JUL-21
R-KON,AN202108030019498,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,NAR-OPMC-SF,07-AUG-21
R-KON,WI202111230055349,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,25-NOV-21
R-KON,KDL202201030029684,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,ASSIGN ONT,NAR-CPE-NC,03-JAN-22
R-KON,AN202112130092503,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RECONSTRUCT OSP,NAR-CPE-NC,26-DEC-21
R-KON,AN202111230081273,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-OSP-PL,30-NOV-21
R-KON,KDL202111220041649,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KON-CNR,19-DEC-21
R-KON,KDL202201040058792,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,ASSIGN ONT,NAR-CPE-NC,05-JAN-22
R-KON,KDL202201040060500,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,ASSIGN ONT,NAR-CPE-NC,05-JAN-22
R-KON,AN202201040060571,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,RESERVE PORT,KON-RTOFFICE,05-JAN-22
R-KON,WI202110280012984,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,NAR-CPE-NC,31-DEC-21
R-KON,AN202112240019070,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,KON-OSP-PL,28-DEC-21
R-KON,KDL202112060022911,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,KON-OSP-PL,09-DEC-21
