RTOM,SOD NO,Service,Order Type,Time Range,Task Name, Work Group, Assign Date 
R-KL,KL202203110089907,AB-CAB,MODIFY-LOCATION,T>1M,WAIT SOP  PROVISION,KL-RTOFFICE,08-JUN-22
R-KL,AKP202208120021539,AB-CAB,MODIFY-LOCATION,T>1M,WAIT SOP  PROVISION,KL-RTOFFICE,22-AUG-22
R-KL,KL202203090098543,AB-CAB,CREATE-RECON,T>1M,CANCEL SERVICE ORDER,KL-RTOFFICE,09-MAR-22
R-KL,KL202208220053714,AB-CAB,CREATE-RECON,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,22-AUG-22
R-KL,KL202212260039738,AB-CAB,CREATE-RECON,T<=3D,IDENTIFY FACILITIES,KL-RSFU,26-DEC-22
R-KL,KL202210270071769,AB-CAB,CREATE-RECON,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,27-OCT-22
R-KL,AKP202212160067435,AB-CAB,MODIFY-LOCATION,7D<T<=1M,WIRE MSAN,KL-AKP-MDF,16-DEC-22
R-KL,KL202212220066785,AB-CAB,MODIFY-LOCATION,3D<T<=7D,WIRE MSAN,KL-KL-MDF,22-DEC-22
R-KL,KL202202170027166,AB-CAB,CREATE,T>1M,CANCEL SERVICE ORDER,KL-RTOFFICE,22-MAR-22
R-KL,KL202212110054194,AB-CAB,CREATE,7D<T<=1M,CANCEL SERVICE ORDER,KL-RTOFFICE,19-DEC-22
R-KL,KL202211160027466,AB-CAB,CREATE-RECON,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,17-NOV-22
R-KL,NTV202207060008133,AB-CAB,MODIFY-LOCATION,T>1M,WIRE MSAN,KL-RTOFFICE,06-JUL-22
R-KL,KL202212230089921,AB-CAB,CREATE-RECON,3D<T<=7D,CONSTRUCT OSP,KL-KL-OSP-NC,23-DEC-22
R-KL,AKP202212240016307,AB-CAB,CREATE-RECON,T<=3D,CONSTRUCT OSP,KL-AKP-OSP-NC,25-DEC-22
R-KL,SM202212220066839,AB-CAB,CREATE-RECON,3D<T<=7D,CONSTRUCT OSP,KL-SM-OSP-NC,23-DEC-22
R-KL,AKP202212220067854,AB-CAB,MODIFY-LOCATION,3D<T<=7D,WIRE MSAN,KL-AKP-MDF,22-DEC-22
R-KL,KL202203150007544,AB-CAB,CREATE,T>1M,CANCEL SERVICE ORDER,KL-RTOFFICE,22-MAR-22
R-KL,SM202210260048090,AB-CAB,CREATE,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,26-OCT-22
R-KL,AKP202211220052823,AB-CAB,CREATE-RECON,T>1M,CANCEL SERVICE ORDER,KL-RTOFFICE,15-DEC-22
R-KL,AKP202212010083047,AB-CAB,CREATE-RECON,7D<T<=1M,CANCEL SERVICE ORDER,KL-RTOFFICE,06-DEC-22
R-KL,AKP202204090072455,AB-CAB,MODIFY-LOCATION,T>1M,CANCEL SERVICE ORDER,KL-RTOFFICE,21-DEC-22
R-KL,KL202211290082015,AB-CAB,MODIFY-LOCATION,7D<T<=1M,WAIT COMPLETE CHILD,KL-RTOFFICE,14-DEC-22
R-KL,NTV202212150093425,AB-CAB,MODIFY-LOCATION,7D<T<=1M,WAIT SOP  PROVISION,KL-RTOFFICE,25-DEC-22
R-KL,KL202211040041818,AB-CAB,CREATE-RECON,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,04-NOV-22
R-KL,SM202210070081136,AB-CAB,MODIFY-LOCATION,T>1M,WIRE MSAN,KL-RTOFFICE,07-OCT-22
R-KL,KL202211220033302,AB-CAB,MODIFY-LOCATION,T>1M,WAIT COMPLETE CHILD,KL-RTOFFICE,14-DEC-22
R-KL,KL202210280025862,AB-CAB,CREATE,T>1M,CANCEL SERVICE ORDER,KL-RTOFFICE,03-DEC-22
R-KL,AKP202212240016150,AB-CAB,CREATE-RECON,T<=3D,CONSTRUCT OSP,KL-AKP-OSP-NC,25-DEC-22
R-KL,KL202210110000613,AB-CAB,CREATE,T>1M,CANCEL SERVICE ORDER,KL-RTOFFICE,13-OCT-22
R-KL,KL202212230092970,AB-CAB,CREATE,3D<T<=7D,CONSTRUCT OSP,KL-KL-OSP-NC,23-DEC-22
R-KL,KL202212230085223,AB-CAB,CREATE-RECON,3D<T<=7D,CONSTRUCT OSP,KL-KL-OSP-NC,23-DEC-22
R-KL,TKV202203050071159,AB-CAB,CREATE-RECON,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,05-MAR-22
R-KL,KL202203250047823,AB-CAB,CREATE-RECON,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,25-MAR-22
R-KL,KL202206020041892,AB-CAB,CREATE-RECON,T>1M,CANCEL SERVICE ORDER,KL-RTOFFICE,10-JUN-22
R-KL,KL202212220067501,AB-CAB,CREATE-RECON,3D<T<=7D,CONSTRUCT OSP,KL-KL-OSP-NC,23-DEC-22
R-KL,KL202203140069240,AB-CAB,MODIFY-LOCATION,T>1M,CANCEL SERVICE ORDER,KL-RTOFFICE,21-DEC-22
R-KL,KL202203190023366,AB-CAB,CREATE-RECON,T>1M,RECONST OSP_MANUAL,KL-RTOFFICE,19-MAR-22
R-KL,KL202212240015823,AB-CAB,CREATE-RECON,T<=3D,CONSTRUCT OSP,KL-KL-OSP-NC,25-DEC-22
R-KL,SM202212190068538,AB-CAB,MODIFY-LOCATION,7D<T<=1M,WIRE MSAN,KL-SM-MDF,19-DEC-22
R-KL,KL202202210014191,AB-CAB,CREATE-RECON,T>1M,RECONST OSP_MANUAL,KL-RTOFFICE,21-FEB-22
R-KL,KL202203160053510,AB-CAB,CREATE-RECON,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,16-MAR-22
R-KL,AKP202206080001426,AB-CAB,CREATE-RECON,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,09-JUN-22
R-KL,KL202212260039725,AB-CAB,CREATE-RECON,T<=3D,IDENTIFY FACILITIES,KL-RSFU,26-DEC-22
R-KL,AKP202202240011840,AB-CAB,MODIFY-LOCATION,T>1M,WAIT SOP  PROVISION,KL-RTOFFICE,09-JUN-22
R-KL,KL202205040060882,AB-CAB,MODIFY-LOCATION,T>1M,CANCEL SERVICE ORDER,KL-RTOFFICE,21-DEC-22
R-KL,OV202112230091469,AB-CAB,MODIFY-LOCATION,T>1M,WIRE MSAN,KL-RTOFFICE,23-DEC-21
R-KL,KL202212220068691,AB-CAB,CREATE-RECON,3D<T<=7D,CONSTRUCT OSP,KL-KL-OSP-NC,23-DEC-22
R-KL,KL202209200040588,AB-CAB,MODIFY-LOCATION,T>1M,WAIT SOP  PROVISION,KL-RTOFFICE,21-SEP-22
R-KL,KL202209290026222,AB-CAB,CREATE-RECON,T>1M,CANCEL SERVICE ORDER,KL-RTOFFICE,21-OCT-22
R-KL,SM202212230090504,AB-CAB,CREATE-RECON,3D<T<=7D,CONSTRUCT OSP,KL-SM-OSP-NC,23-DEC-22
R-KL,AKP202211220047944,AB-CAB,MODIFY-LOCATION,T>1M,WIRE MSAN,KL-AKP-MDF,22-NOV-22
R-KL,AKP202211220048685,AB-CAB,MODIFY-LOCATION,T>1M,WIRE MSAN,KL-AKP-MDF,22-NOV-22
R-KL,KL202203090098001,AB-CAB,CREATE,T>1M,CANCEL SERVICE ORDER,KL-RTOFFICE,10-MAR-22
R-KL,KL202109040053130,AB-CAB,MODIFY-LOCATION,T>1M,WAIT SOP  PROVISION,KL-RTOFFICE,08-SEP-21
R-KL,KL202211100058196,AB-CAB,CREATE-RECON,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,11-NOV-22
R-KL,NTV202212220065788,AB-CAB,CREATE-RECON,3D<T<=7D,CONSTRUCT OSP,KL-NTV-OSP-NC,23-DEC-22
R-KL,AKP202203160069442,AB-CAB,CREATE-RECON,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,16-MAR-22
R-KL,KL202210250029133,AB-CAB,CREATE-RECON,T>1M,CANCEL SERVICE ORDER,KL-RTOFFICE,08-DEC-22
R-KL,NTV202212190068624,AB-CAB,CREATE-RECON,7D<T<=1M,RESOLVE CONST ISSUE,KL-RTOFFICE,19-DEC-22
R-KL,KL202201180096983,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,20-JAN-22
R-KL,AKP202210220093114,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,25-OCT-22
R-KL,TKV202212240015804,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,KL-KL-OSP-NC,25-DEC-22
R-KL,KL202204070012976,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,21-APR-22
R-KL,KL202209230058765,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,29-SEP-22
R-KL,KL202212110054734,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,KL-RTOFFICE,14-DEC-22
R-KL,KL202207150044169,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,03-AUG-22
R-KL,KL202212050003856,AB-FTTH,MODIFY-LOCATION,10D<T<=1M,WAIT COMPLETE CHILD,KL-RTOFFICE,06-DEC-22
R-KL,KL202206120067149,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RECONSTRUCT OSP,KL-RTOFFICE,23-JUN-22
R-KL,KL202208230099847,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,26-AUG-22
R-KL,NTV202209090039491,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,13-SEP-22
R-KL,KL202210170014750,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,18-OCT-22
R-KL,KL202209010013797,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,12-SEP-22
R-KL,KL202212110054702,AB-FTTH,CREATE,10D<T<=1M,WAIT COMPLETE CHILD,KL-RTOFFICE,13-DEC-22
R-KL,AKP202212110057506,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,KL-RTOFFICE,16-DEC-22
R-KL,AKP202203090004547,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,12-MAR-22
R-KL,KL202212110057439,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,KL-RTOFFICE,15-DEC-22
R-KL,KL202212040097141,AB-FTTH,CREATE,10D<T<=1M,RESOLVE CONST ISSUE,KL-RTOFFICE,16-DEC-22
R-KL,KL202205240065604,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,28-MAY-22
R-KL,AKP202202150043026,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,18-FEB-22
R-KL,KL202212110057483,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,CONSTRUCT OSP,KL-KL-OSP-NC,13-DEC-22
R-KL,KL202205090078720,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,17-MAY-22
R-KL,NTV202206190007045,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,27-JUN-22
R-KL,KL202212040097122,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,KL-RTOFFICE,09-DEC-22
R-KL,AKP202212110054711,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,KL-RTOFFICE,15-DEC-22
R-KL,NTV202212110057462,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,KL-RTOFFICE,22-DEC-22
R-KL,KL202212110057347,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,KL-RTOFFICE,15-DEC-22
R-KL,SM202212110057228,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,IDENTIFY FACILITIES,KL-RTOFFICE,11-DEC-22
R-KL,AKP202201290058512,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,31-JAN-22
R-KL,AKP202209170041654,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,22-SEP-22
R-KL,AKP202212110057334,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,KL-RTOFFICE,15-DEC-22
R-KL,KL202208310071849,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,02-SEP-22
R-KL,NTV202202220072522,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,24-FEB-22
R-KL,KL202201170051801,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,22-JAN-22
R-KL,KL202212110057475,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,KL-RTOFFICE,22-DEC-22
R-KL,KL202206120065767,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,24-JUN-22
R-KL,KL202212110057431,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,KL-RTOFFICE,19-DEC-22
R-KL,KL202212240016144,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D,CONSTRUCT OSP,KL-KL-OSP-NC,25-DEC-22
R-KL,KL202211040054397,AB-FTTH,CREATE,T>1M,WAIT COMPLETE CHILD,KL-RTOFFICE,08-NOV-22
R-KL,NTV202208230099957,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,26-AUG-22
R-KL,KL202207140001391,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,31-JUL-22
R-KL,AKP202204010027837,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,06-APR-22
R-KL,KL202212110054649,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,RESOLVE CONST ISSUE,KL-RTOFFICE,13-DEC-22
R-KL,AKP202211260092002,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,WAIT COMPLETE CHILD,KL-RTOFFICE,28-NOV-22
R-KL,OV202212010001626,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M,IDENTIFY FACILITIES,KL-RTOFFICE,01-DEC-22
R-KL,KL202208310071696,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,04-SEP-22
R-KL,SM202203240028581,AB-FTTH,CREATE-UPGRD SAME NO,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,25-MAR-22
R-KL,SM202204070006629,AB-FTTH,CREATE,T>1M,RESOLVE CONST ISSUE,KL-RTOFFICE,09-APR-22
R-KL,KL202211280034704,IPTV,MODIFY-LOCATION,7D<T<=1M,WAIT COMPLETE CAB,KL-RTOFFICE,28-NOV-22
R-KL,KL202212240016205,IPTV,CREATE,T<=3D,RESOLVE PEO TV ISSUE,KL-CPE-NC,25-DEC-22
R-KL,TKV202107080079213,IPTV,CREATE-RECON,T>1M,WAIT FOR FACILITY,KL-RTOFFICE,08-JUL-21
R-KL,KL202205310037160,IPTV,CREATE,T>1M,RESOLVE PEO TV ISSUE,KL-RTOFFICE,02-JUN-22
R-KL,TKV202204260071544,IPTV,CREATE,T>1M,RESOLVE PEO TV ISSUE,KL-RTOFFICE,28-APR-22
R-KL,KL202212240016174,IPTV,CREATE,T<=3D,RESOLVE PEO TV ISSUE,KL-RTOFFICE,25-DEC-22
R-KL,KL202211040054399,IPTV,CREATE,T>1M,INSTALL STBS,KL-RTOFFICE,08-NOV-22
